,participant,platform,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path
128,Output_tiktok_takeout_dutch_structure,Tiktok,Name,"['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo', 'Name']","['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo']",['Name'],list,string,,
129,Output_tiktok_takeout_dutch_structure,Tiktok,Platform,"['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo', 'Platform']","['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo']",['Platform'],list,string,,
130,Output_tiktok_takeout_dutch_structure,Tiktok,Profile Photo,"['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo', 'Profile Photo']","['Profile', 'Profile Information', 'ProfileMap', 'PlatformInfo']",['Profile Photo'],list,string,,
131,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['Activity', 'Favorite Videos', 'App']",[],"['Activity', 'Favorite Videos', 'App']",static,number,,
132,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['Activity', 'Follower List', 'App']",[],"['Activity', 'Follower List', 'App']",static,number,,
133,Output_TT_structure_tiktok_takeout_ro,Tiktok,IsFastLane,"['Activity', 'Follower List', 'IsFastLane']",[],"['Activity', 'Follower List', 'IsFastLane']",static,boolean,,
134,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['Activity', 'Following List', 'App']",[],"['Activity', 'Following List', 'App']",static,number,,
135,Output_TT_structure_tiktok_takeout_ro,Tiktok,IsFastLane,"['Activity', 'Following List', 'IsFastLane']",[],"['Activity', 'Following List', 'IsFastLane']",static,boolean,,
136,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['Activity', 'Like List', 'App']",[],"['Activity', 'Like List', 'App']",static,number,,
137,Output_TT_structure_tiktok_takeout_ro,Tiktok,AdInterestCategories,"['Ads and data', 'Ad Interests', 'AdInterestCategories']",[],"['Ads and data', 'Ad Interests', 'AdInterestCategories']",static,string,,
138,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['App Settings', 'Block', 'App']",[],"['App Settings', 'Block', 'App']",static,number,,
139,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['App Settings', 'Settings', 'App']",[],"['App Settings', 'Settings', 'App']",static,number,,
140,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['Comment', 'Comments', 'App']",[],"['Comment', 'Comments', 'App']",static,number,,
141,Output_TT_structure_tiktok_takeout_ro,Tiktok,CreateDate,"['Profile', 'AIMoji', 'CreateDate']",[],"['Profile', 'AIMoji', 'CreateDate']",static,string,,
142,Output_TT_structure_tiktok_takeout_ro,Tiktok,PhoneNumber,"['Profile', 'Auto Fill', 'PhoneNumber']",[],"['Profile', 'Auto Fill', 'PhoneNumber']",static,string,,
143,Output_TT_structure_tiktok_takeout_ro,Tiktok,Email,"['Profile', 'Auto Fill', 'Email']",[],"['Profile', 'Auto Fill', 'Email']",static,string,,
144,Output_TT_structure_tiktok_takeout_ro,Tiktok,FirstName,"['Profile', 'Auto Fill', 'FirstName']",[],"['Profile', 'Auto Fill', 'FirstName']",static,string,,
145,Output_TT_structure_tiktok_takeout_ro,Tiktok,LastName,"['Profile', 'Auto Fill', 'LastName']",[],"['Profile', 'Auto Fill', 'LastName']",static,string,,
146,Output_TT_structure_tiktok_takeout_ro,Tiktok,Address,"['Profile', 'Auto Fill', 'Address']",[],"['Profile', 'Auto Fill', 'Address']",static,string,,
147,Output_TT_structure_tiktok_takeout_ro,Tiktok,ZipCode,"['Profile', 'Auto Fill', 'ZipCode']",[],"['Profile', 'Auto Fill', 'ZipCode']",static,string,,
148,Output_TT_structure_tiktok_takeout_ro,Tiktok,Unit,"['Profile', 'Auto Fill', 'Unit']",[],"['Profile', 'Auto Fill', 'Unit']",static,string,,
149,Output_TT_structure_tiktok_takeout_ro,Tiktok,City,"['Profile', 'Auto Fill', 'City']",[],"['Profile', 'Auto Fill', 'City']",static,string,,
150,Output_TT_structure_tiktok_takeout_ro,Tiktok,State,"['Profile', 'Auto Fill', 'State']",[],"['Profile', 'Auto Fill', 'State']",static,string,,
151,Output_TT_structure_tiktok_takeout_ro,Tiktok,Country,"['Profile', 'Auto Fill', 'Country']",[],"['Profile', 'Auto Fill', 'Country']",static,string,,
152,Output_TT_structure_tiktok_takeout_ro,Tiktok,App,"['Profile', 'Profile Information', 'App']",[],"['Profile', 'Profile Information', 'App']",static,number,,
153,Output_TT_structure_tiktok_takeout_ro,Tiktok,MostRecentModificationTimeInApp,"['Tiktok Live', 'Watch Live Settings', 'MostRecentModificationTimeInApp']",[],"['Tiktok Live', 'Watch Live Settings', 'MostRecentModificationTimeInApp']",static,string,,
154,Output_TT_structure_tiktok_takeout_ro,Tiktok,MostRecentModificationTimeInWeb,"['Tiktok Live', 'Watch Live Settings', 'MostRecentModificationTimeInWeb']",[],"['Tiktok Live', 'Watch Live Settings', 'MostRecentModificationTimeInWeb']",static,string,,
155,Output_TT_structure_tiktok_takeout_ro,Tiktok,note,"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'note']",[],"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'note']",static,string,,
156,Output_TT_structure_tiktok_takeout_ro,Tiktok,videosCommentedOnSinceAccountRegistration,"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosCommentedOnSinceAccountRegistration']",[],"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosCommentedOnSinceAccountRegistration']",static,number,,
157,Output_TT_structure_tiktok_takeout_ro,Tiktok,videosSharedSinceAccountRegistration,"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosSharedSinceAccountRegistration']",[],"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosSharedSinceAccountRegistration']",static,number,,
158,Output_TT_structure_tiktok_takeout_ro,Tiktok,videosWatchedToTheEndSinceAccountRegistration,"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosWatchedToTheEndSinceAccountRegistration']",[],"['Activity', 'Activity Summary', 'ActivitySummaryMap', 'videosWatchedToTheEndSinceAccountRegistration']",static,number,,
159,Output_TT_structure_tiktok_takeout_ro,Tiktok,Date,"['Activity', 'Most Recent Location Data', 'LocationData', 'Date']",[],"['Activity', 'Most Recent Location Data', 'LocationData', 'Date']",static,string,,
160,Output_TT_structure_tiktok_takeout_ro,Tiktok,GpsData,"['Activity', 'Most Recent Location Data', 'LocationData', 'GpsData']",[],"['Activity', 'Most Recent Location Data', 'LocationData', 'GpsData']",static,string,,
161,Output_TT_structure_tiktok_takeout_ro,Tiktok,LastRegion,"['Activity', 'Most Recent Location Data', 'LocationData', 'LastRegion']",[],"['Activity', 'Most Recent Location Data', 'LocationData', 'LastRegion']",static,string,,
162,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow DownLoad,"['App Settings', 'Settings', 'SettingsMap', 'Allow DownLoad']",[],"['App Settings', 'Settings', 'SettingsMap', 'Allow DownLoad']",static,string,,
163,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow Others to Find Me,"['App Settings', 'Settings', 'SettingsMap', 'Allow Others to Find Me']",[],"['App Settings', 'Settings', 'SettingsMap', 'Allow Others to Find Me']",static,string,,
164,Output_TT_structure_tiktok_takeout_ro,Tiktok,App Language,"['App Settings', 'Settings', 'SettingsMap', 'App Language']",[],"['App Settings', 'Settings', 'SettingsMap', 'App Language']",static,string,,
165,Output_TT_structure_tiktok_takeout_ro,Tiktok,Filter Comments,"['App Settings', 'Settings', 'SettingsMap', 'Filter Comments']",[],"['App Settings', 'Settings', 'SettingsMap', 'Filter Comments']",static,string,,
166,Output_TT_structure_tiktok_takeout_ro,Tiktok,Interests,"['App Settings', 'Settings', 'SettingsMap', 'Interests']",[],"['App Settings', 'Settings', 'SettingsMap', 'Interests']",static,string,,
167,Output_TT_structure_tiktok_takeout_ro,Tiktok,Private Account,"['App Settings', 'Settings', 'SettingsMap', 'Private Account']",[],"['App Settings', 'Settings', 'SettingsMap', 'Private Account']",static,string,,
168,Output_TT_structure_tiktok_takeout_ro,Tiktok,Suggest your account to Facebook friends,"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to Facebook friends']",[],"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to Facebook friends']",static,string,,
169,Output_TT_structure_tiktok_takeout_ro,Tiktok,Suggest your account to contacts,"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to contacts']",[],"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to contacts']",static,string,,
170,Output_TT_structure_tiktok_takeout_ro,Tiktok,Suggest your account to people who open or send links to you,"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to people who open or send links to you']",[],"['App Settings', 'Settings', 'SettingsMap', 'Suggest your account to people who open or send links to you']",static,string,,
171,Output_TT_structure_tiktok_takeout_ro,Tiktok,Web Language,"['App Settings', 'Settings', 'SettingsMap', 'Web Language']",[],"['App Settings', 'Settings', 'SettingsMap', 'Web Language']",static,string,,
172,Output_TT_structure_tiktok_takeout_ro,Tiktok,Who Can Duet With Me,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Duet With Me']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Duet With Me']",static,string,,
173,Output_TT_structure_tiktok_takeout_ro,Tiktok,Who Can Post Comments,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Post Comments']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Post Comments']",static,string,,
174,Output_TT_structure_tiktok_takeout_ro,Tiktok,Who Can Send Me Message,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Send Me Message']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Send Me Message']",static,string,,
175,Output_TT_structure_tiktok_takeout_ro,Tiktok,Who Can Stitch with your videos,"['App Settings', 'Settings', 'SettingsMap', 'Who Can Stitch with your videos']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can Stitch with your videos']",static,string,,
176,Output_TT_structure_tiktok_takeout_ro,Tiktok,Who Can View Videos I Liked,"['App Settings', 'Settings', 'SettingsMap', 'Who Can View Videos I Liked']",[],"['App Settings', 'Settings', 'SettingsMap', 'Who Can View Videos I Liked']",static,string,,
177,Output_TT_structure_tiktok_takeout_ro,Tiktok,bioDescription,"['Profile', 'Profile Information', 'ProfileMap', 'bioDescription']",[],"['Profile', 'Profile Information', 'ProfileMap', 'bioDescription']",static,string,,
178,Output_TT_structure_tiktok_takeout_ro,Tiktok,birthDate,"['Profile', 'Profile Information', 'ProfileMap', 'birthDate']",[],"['Profile', 'Profile Information', 'ProfileMap', 'birthDate']",static,string,,
179,Output_TT_structure_tiktok_takeout_ro,Tiktok,emailAddress,"['Profile', 'Profile Information', 'ProfileMap', 'emailAddress']",[],"['Profile', 'Profile Information', 'ProfileMap', 'emailAddress']",static,string,,
180,Output_TT_structure_tiktok_takeout_ro,Tiktok,likesReceived,"['Profile', 'Profile Information', 'ProfileMap', 'likesReceived']",[],"['Profile', 'Profile Information', 'ProfileMap', 'likesReceived']",static,string,,
181,Output_TT_structure_tiktok_takeout_ro,Tiktok,profilePhoto,"['Profile', 'Profile Information', 'ProfileMap', 'profilePhoto']",[],"['Profile', 'Profile Information', 'ProfileMap', 'profilePhoto']",static,string,,
182,Output_TT_structure_tiktok_takeout_ro,Tiktok,profileVideo,"['Profile', 'Profile Information', 'ProfileMap', 'profileVideo']",[],"['Profile', 'Profile Information', 'ProfileMap', 'profileVideo']",static,string,,
183,Output_TT_structure_tiktok_takeout_ro,Tiktok,telephoneNumber,"['Profile', 'Profile Information', 'ProfileMap', 'telephoneNumber']",[],"['Profile', 'Profile Information', 'ProfileMap', 'telephoneNumber']",static,string,,
184,Output_TT_structure_tiktok_takeout_ro,Tiktok,userName,"['Profile', 'Profile Information', 'ProfileMap', 'userName']",[],"['Profile', 'Profile Information', 'ProfileMap', 'userName']",static,string,,
185,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow agencies to find and invite you,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow agencies to find and invite you']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow agencies to find and invite you']",static,string,,
186,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow others to invite you to co-host in LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow others to invite you to co-host in LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow others to invite you to co-host in LIVE']",static,string,,
187,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow people to send and receive comments during your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow people to send and receive comments during your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow people to send and receive comments during your LIVE']",static,string,,
188,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow suggested LIVE hosts to invite you to co-host in LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow suggested LIVE hosts to invite you to co-host in LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow suggested LIVE hosts to invite you to co-host in LIVE']",static,string,,
189,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow viewers to request to go LIVE with you,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to request to go LIVE with you']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to request to go LIVE with you']",static,string,,
190,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow viewers to see and send questions and answers in your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to see and send questions and answers in your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to see and send questions and answers in your LIVE']",static,string,,
191,Output_TT_structure_tiktok_takeout_ro,Tiktok,Allow viewers to send you gifts during your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to send you gifts during your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Allow viewers to send you gifts during your LIVE']",static,string,,
192,Output_TT_structure_tiktok_takeout_ro,Tiktok,Hide potential spam or offensive comments from your LIVE,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Hide potential spam or offensive comments from your LIVE']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Hide potential spam or offensive comments from your LIVE']",static,string,,
193,Output_TT_structure_tiktok_takeout_ro,Tiktok,Show your username and gift information in features with ranking lists,"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Show your username and gift information in features with ranking lists']",[],"['Tiktok Live', 'Go Live Settings', 'SettingsMap', 'Show your username and gift information in features with ranking lists']",static,string,,
194,Output_TT_structure_tiktok_takeout_ro,Tiktok,app,"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'app']",[],"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'app']",static,string,,
195,Output_TT_structure_tiktok_takeout_ro,Tiktok,web,"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'web']",[],"['Tiktok Live', 'Watch Live Settings', 'WatchLiveSettingsMap', 'web']",static,string,,
196,Output_TT_structure_tiktok_takeout_ro,Tiktok,Desktop notification,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'Desktop notification']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'Desktop notification']",static,string,,
197,Output_TT_structure_tiktok_takeout_ro,Tiktok,New Comments on My Video,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Comments on My Video']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Comments on My Video']",static,string,,
198,Output_TT_structure_tiktok_takeout_ro,Tiktok,New Fans,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Fans']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Fans']",static,string,,
199,Output_TT_structure_tiktok_takeout_ro,Tiktok,New Likes on My Video,"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Likes on My Video']",[],"['App Settings', 'Settings', 'SettingsMap', 'Push Notification', 'New Likes on My Video']",static,string,,
200,Output_TT_structure_tiktok_takeout_ro,Tiktok,Date,"['Activity', 'Favorite Videos', 'FavoriteVideoList', 'Date']","['Activity', 'Favorite Videos', 'FavoriteVideoList']",['Date'],list,string,,
201,Output_TT_structure_tiktok_takeout_ro,Tiktok,Link,"['Activity', 'Favorite Videos', 'FavoriteVideoList', 'Link']","['Activity', 'Favorite Videos', 'FavoriteVideoList']",['Link'],list,string,,
202,Output_TT_structure_tiktok_takeout_ro,Tiktok,Date,"['Activity', 'Follower List', 'FansList', 'Date']","['Activity', 'Follower List', 'FansList']",['Date'],list,string,,
203,Output_TT_structure_tiktok_takeout_ro,Tiktok,UserName,"['Activity', 'Follower List', 'FansList', 'UserName']","['Activity', 'Follower List', 'FansList']",['UserName'],list,string,,
204,Output_TT_structure_tiktok_takeout_ro,Tiktok,Date,"['Activity', 'Following List', 'Following', 'Date']","['Activity', 'Following List', 'Following']",['Date'],list,string,,
205,Output_TT_structure_tiktok_takeout_ro,Tiktok,UserName,"['Activity', 'Following List', 'Following', 'UserName']","['Activity', 'Following List', 'Following']",['UserName'],list,string,,
206,Output_TT_structure_tiktok_takeout_ro,Tiktok,HashtagName,"['Activity', 'Hashtag', 'HashtagList', 'HashtagName']","['Activity', 'Hashtag', 'HashtagList']",['HashtagName'],list,string,,
207,Output_TT_structure_tiktok_takeout_ro,Tiktok,HashtagLink,"['Activity', 'Hashtag', 'HashtagList', 'HashtagLink']","['Activity', 'Hashtag', 'HashtagList']",['HashtagLink'],list,string,,
208,Output_TT_structure_tiktok_takeout_ro,Tiktok,date,"['Activity', 'Like List', 'ItemFavoriteList', 'date']","['Activity', 'Like List', 'ItemFavoriteList']",['date'],list,string,,
209,Output_TT_structure_tiktok_takeout_ro,Tiktok,link,"['Activity', 'Like List', 'ItemFavoriteList', 'link']","['Activity', 'Like List', 'ItemFavoriteList']",['link'],list,string,,
210,Output_TT_structure_tiktok_takeout_ro,Tiktok,Date,"['Activity', 'Login History', 'LoginHistoryList', 'Date']","['Activity', 'Login History', 'LoginHistoryList']",['Date'],list,string,,
