,participant,platform,final_path,date_added,duplicate_flag,keepID
160,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow suggested LIVE hosts to invite you to co-host in LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow suggested LIVE hosts to invite you to co-host in LIVE
161,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to request to go LIVE with you,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow viewers to request to go LIVE with you
162,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to see and send questions and answers in your LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow viewers to see and send questions and answers in your LIVE
163,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to send you gifts during your LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow viewers to send you gifts during your LIVE
164,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Hide comments that contain the following keywords from your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:Hide comments that contain the following keywords from your LIVE
165,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Hide comments that contain the following keywords from your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:Hide comments that contain the following keywords from your LIVE
166,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Hide potential spam or offensive comments from your LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Hide potential spam or offensive comments from your LIVE
167,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/People you assigned to moderate your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:People you assigned to moderate your LIVE
168,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/People you assigned to moderate your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:People you assigned to moderate your LIVE
169,Output_TT_json_structure_MvdV copy,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Show your username and gift information in features with ranking lists,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Show your username and gift information in features with ranking lists
170,Output_TT_json_structure_MvdV copy,Tiktok,Your Activity/Activity Summary/ActivitySummaryMap/videosCommentedOnSinceAccountRegistration,pre-trial,No,Activity:Activity Summary:ActivitySummaryMap:videosCommentedOnSinceAccountRegistration
171,Output_TT_json_structure_MvdV copy,Tiktok,Your Activity/Activity Summary/ActivitySummaryMap/videosSharedSinceAccountRegistration,pre-trial,No,Activity:Activity Summary:ActivitySummaryMap:videosSharedSinceAccountRegistration
172,Output_TT_json_structure_MvdV copy,Tiktok,Your Activity/Activity Summary/ActivitySummaryMap/videosWatchedToTheEndSinceAccountRegistration,pre-trial,No,Activity:Activity Summary:ActivitySummaryMap:videosWatchedToTheEndSinceAccountRegistration
173,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in Following feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed
174,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in Following feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed
175,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in Following feed,11/11/2025,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed
176,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in For You feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed
177,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in For You feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed
178,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in For You feed,11/11/2025,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed
179,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Video Languages Preferences,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences
180,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Video Languages Preferences,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences
181,Output_TT_json_structure_MvdV copy,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Video Languages Preferences,11/11/2025,Yes,App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences
182,Output_TT_json_structure_MvdV copy,Tiktok,Your Activity/Searches/SearchList/Date,pre-trial,No,Activity:Search History:SearchList:Date
183,Output_TT_json_structure_MvdV copy,Tiktok,Your Activity/Searches/SearchList/SearchTerm,pre-trial,No,Activity:Search History:SearchList:SearchTerm
184,Output_TT_json_structure_MvdV copy,Tiktok,Your Activity/Watch History/VideoList/Date,pre-trial,No,Activity:Video Browsing History:VideoList:Date
185,Output_TT_json_structure_MvdV copy,Tiktok,Your Activity/Watch History/VideoList/Link,pre-trial,No,Activity:Video Browsing History:VideoList:Link
186,Output_TT_json_structure_MvdV,Tiktok,Ads and data/Ad Interests/AdInterestCategories,pre-trial,No,Ads and data:Ad Interests:AdInterestCategories
187,Output_TT_json_structure_MvdV,Tiktok,Ads and data/Instant Form Ads Responses/ResponsesList,pre-trial,No,Ads and data:Instant Form Ads Responses:ResponsesList
188,Output_TT_json_structure_MvdV,Tiktok,App Settings/Block List/BlockList,pre-trial,No,App Settings:Block List:BlockList
189,Output_TT_json_structure_MvdV,Tiktok,Comment/Comments/CommentsList,pre-trial,No,Comment:Comments:CommentsList
190,Output_TT_json_structure_MvdV,Tiktok,Post/Posts/VideoList,pre-trial,No,Post:Posts:VideoList
191,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live History/GoLiveList,pre-trial,No,Tiktok Live:Go Live History:GoLiveList
192,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Favorite Effects/FavoriteEffectsList,pre-trial,No,Your Activity:Favorite Effects:FavoriteEffectsList
193,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Favorite Hashtags/FavoriteHashtagList,pre-trial,No,Your Activity:Favorite Hashtags:FavoriteHashtagList
194,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Favorite Hashtags/FavoriteHashtagList,11/11/2025,Yes,Your Activity:Favorite Hashtags:FavoriteHashtagList
195,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Favorite Hashtags/FavoriteHashtagList,11/11/2025,Yes,Your Activity:Favorite Hashtags:FavoriteHashtagList
196,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Favorite Sounds/FavoriteSoundList,pre-trial,No,Your Activity:Favorite Sounds:FavoriteSoundList
197,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Favorite Videos/FavoriteVideoList,pre-trial,No,Your Activity:Favorite Videos:FavoriteVideoList
198,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Follower/FansList,pre-trial,No,Your Activity:Follower:FansList
199,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Follower/FansList,11/11/2025,Yes,Your Activity:Follower:FansList
200,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Follower/FansList,11/11/2025,Yes,Your Activity:Follower:FansList
201,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Following/Following,pre-trial,No,Your Activity:Following:Following
202,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Hashtag/HashtagList,pre-trial,No,Your Activity:Hashtag:HashtagList
203,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Like List/ItemFavoriteList,pre-trial,No,Your Activity:Like List:ItemFavoriteList
204,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/App Language,pre-trial,No,App Settings:Settings:SettingsMap:App Language
205,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Filter Comments,pre-trial,No,App Settings:Settings:SettingsMap:Filter Comments
206,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Interests,pre-trial,No,App Settings:Settings:SettingsMap:Interests
207,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Private Account,pre-trial,No,App Settings:Settings:SettingsMap:Private Account
208,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Web Language,pre-trial,No,App Settings:Settings:SettingsMap:Web Language
209,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Who Can Duet With Me,pre-trial,No,App Settings:Settings:SettingsMap:Who Can Duet With Me
210,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Who Can Post Comments,pre-trial,No,App Settings:Settings:SettingsMap:Who Can Post Comments
211,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Who Can Send Me Message,pre-trial,No,App Settings:Settings:SettingsMap:Who Can Send Me Message
212,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Who Can Stitch with your videos,pre-trial,No,App Settings:Settings:SettingsMap:Who Can Stitch with your videos
213,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Who Can View Videos I Liked,pre-trial,No,App Settings:Settings:SettingsMap:Who Can View Videos I Liked
214,Output_TT_json_structure_MvdV,Tiktok,Profile/Profile Info/ProfileMap/likesReceived,pre-trial,No,Profile:Profile Information:ProfileMap:likesReceived
215,Output_TT_json_structure_MvdV,Tiktok,Profile/Profile Info/ProfileMap/userName,pre-trial,No,Profile:Profile Information:ProfileMap:userName
216,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow agencies to find and invite you,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow agencies to find and invite you
217,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow others to invite you to co-host in LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow others to invite you to co-host in LIVE
218,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow people to send and receive comments during your LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow people to send and receive comments during your LIVE
219,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow suggested LIVE hosts to invite you to co-host in LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow suggested LIVE hosts to invite you to co-host in LIVE
220,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to request to go LIVE with you,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow viewers to request to go LIVE with you
221,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to see and send questions and answers in your LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow viewers to see and send questions and answers in your LIVE
222,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Allow viewers to send you gifts during your LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Allow viewers to send you gifts during your LIVE
223,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Hide comments that contain the following keywords from your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:Hide comments that contain the following keywords from your LIVE
224,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Hide comments that contain the following keywords from your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:Hide comments that contain the following keywords from your LIVE
225,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Hide potential spam or offensive comments from your LIVE,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Hide potential spam or offensive comments from your LIVE
226,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/People you assigned to moderate your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:People you assigned to moderate your LIVE
227,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/People you assigned to moderate your LIVE,pre-trial,Yes,Tiktok Live:Go Live Settings:SettingsMap:People you assigned to moderate your LIVE
228,Output_TT_json_structure_MvdV,Tiktok,Tiktok Live/Go Live Settings/SettingsMap/Show your username and gift information in features with ranking lists,pre-trial,No,Tiktok Live:Go Live Settings:SettingsMap:Show your username and gift information in features with ranking lists
229,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Activity Summary/ActivitySummaryMap/videosCommentedOnSinceAccountRegistration,pre-trial,No,Activity:Activity Summary:ActivitySummaryMap:videosCommentedOnSinceAccountRegistration
230,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Activity Summary/ActivitySummaryMap/videosSharedSinceAccountRegistration,pre-trial,No,Activity:Activity Summary:ActivitySummaryMap:videosSharedSinceAccountRegistration
231,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Activity Summary/ActivitySummaryMap/videosWatchedToTheEndSinceAccountRegistration,pre-trial,No,Activity:Activity Summary:ActivitySummaryMap:videosWatchedToTheEndSinceAccountRegistration
232,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in Following feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed
233,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in Following feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed
234,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in Following feed,11/11/2025,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in Following feed
235,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in For You feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed
236,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in For You feed,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed
237,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Keyword filters for videos in For You feed,11/11/2025,Yes,App Settings:Settings:SettingsMap:Content Preferences:Keyword filters for videos in For You feed
238,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Video Languages Preferences,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences
239,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Video Languages Preferences,pre-trial,Yes,App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences
240,Output_TT_json_structure_MvdV,Tiktok,App Settings/Settings/SettingsMap/Content Preferences/Video Languages Preferences,11/11/2025,Yes,App Settings:Settings:SettingsMap:Content Preferences:Video Languages Preferences
241,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Searches/SearchList/Date,pre-trial,No,Activity:Search History:SearchList:Date
242,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Searches/SearchList/SearchTerm,pre-trial,No,Activity:Search History:SearchList:SearchTerm
243,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Watch History/VideoList/Date,pre-trial,No,Activity:Video Browsing History:VideoList:Date
244,Output_TT_json_structure_MvdV,Tiktok,Your Activity/Watch History/VideoList/Link,pre-trial,No,Activity:Video Browsing History:VideoList:Link
