,participant,platform,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,final_path
14663,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/deletedTweetsMedia/mediaDirectory,,"['dataTypes', 'deletedTweetsMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/deletedTweetsMedia/mediaDirectory
14664,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/directMessages/mediaDirectory,,"['dataTypes', 'directMessages', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/directMessages/mediaDirectory
14665,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/directMessagesGroup/mediaDirectory,,"['dataTypes', 'directMessagesGroup', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/directMessagesGroup/mediaDirectory
14666,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/directMessagesGroupMedia/mediaDirectory,,"['dataTypes', 'directMessagesGroupMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/directMessagesGroupMedia/mediaDirectory
14667,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/directMessagesMedia/mediaDirectory,,"['dataTypes', 'directMessagesMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/directMessagesMedia/mediaDirectory
14668,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/grokChatMedia/mediaDirectory,,"['dataTypes', 'grokChatMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/grokChatMedia/mediaDirectory
14669,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/moment/mediaDirectory,,"['dataTypes', 'moment', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/moment/mediaDirectory
14670,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/momentsMedia/mediaDirectory,,"['dataTypes', 'momentsMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/momentsMedia/mediaDirectory
14671,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/momentsTweetsMedia/mediaDirectory,,"['dataTypes', 'momentsTweetsMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/momentsTweetsMedia/mediaDirectory
14672,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/profile/mediaDirectory,,"['dataTypes', 'profile', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/profile/mediaDirectory
14673,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/profileMedia/mediaDirectory,,"['dataTypes', 'profileMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/profileMedia/mediaDirectory
14674,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/tweets/mediaDirectory,,"['dataTypes', 'tweets', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/tweets/mediaDirectory
14675,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,mediaDirectory,dataTypes/tweetsMedia/mediaDirectory,,"['dataTypes', 'tweetsMedia', 'mediaDirectory']",static,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/tweetsMedia/mediaDirectory
14676,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,age,ageMeta/ageInfo/age,,"['ageMeta', 'ageInfo', 'age']",static,string,ageinfo.js,data/ageinfo.js,data/ageinfo.js/ageMeta/ageInfo/age
14677,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,birthDate,ageMeta/ageInfo/birthDate,,"['ageMeta', 'ageInfo', 'birthDate']",static,string,ageinfo.js,data/ageinfo.js,data/ageinfo.js/ageMeta/ageInfo/birthDate
14678,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,deRegisteredDeviceMetadataList,keyRegistryData/deregisteredDevices/deRegisteredDeviceMetadataList,,"['keyRegistryData', 'deregisteredDevices', 'deRegisteredDeviceMetadataList']",static,array,key-registry.js,data/key-registry.js,data/key-registry.js/keyRegistryData/deregisteredDevices/deRegisteredDeviceMetadataList
14679,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,partnerInterests,p13nData/interests/partnerInterests,,"['p13nData', 'interests', 'partnerInterests']",static,array,personalization.js,data/personalization.js,data/personalization.js/p13nData/interests/partnerInterests
14680,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,shows,p13nData/interests/shows,,"['p13nData', 'interests', 'shows']",static,string,personalization.js,data/personalization.js,data/personalization.js/p13nData/interests/shows
14681,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,age,p13nData/inferredAgeInfo/age,,"['p13nData', 'inferredAgeInfo', 'age']",static,string,personalization.js,data/personalization.js,data/personalization.js/p13nData/inferredAgeInfo/age
14682,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,birthDate,p13nData/inferredAgeInfo/birthDate,,"['p13nData', 'inferredAgeInfo', 'birthDate']",static,string,personalization.js,data/personalization.js,data/personalization.js/p13nData/inferredAgeInfo/birthDate
14683,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,bio,profile/description/bio,,"['profile', 'description', 'bio']",static,string,profile.js,data/profile.js,data/profile.js/profile/description/bio
14684,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,website,profile/description/website,,"['profile', 'description', 'website']",static,string,profile.js,data/profile.js,data/profile.js/profile/description/website
14685,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,location,profile/description/location,,"['profile', 'description', 'location']",static,string,profile.js,data/profile.js,data/profile.js/profile/description/location
14686,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,changedAt,screenNameChange/screenNameChange/changedAt,,"['screenNameChange', 'screenNameChange', 'changedAt']",static,string,screen-name-change.js,data/screen-name-change.js,data/screen-name-change.js/screenNameChange/screenNameChange/changedAt
14687,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,changedFrom,screenNameChange/screenNameChange/changedFrom,,"['screenNameChange', 'screenNameChange', 'changedFrom']",static,string,screen-name-change.js,data/screen-name-change.js,data/screen-name-change.js/screenNameChange/screenNameChange/changedFrom
14688,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,changedTo,screenNameChange/screenNameChange/changedTo,,"['screenNameChange', 'screenNameChange', 'changedTo']",static,string,screen-name-change.js,data/screen-name-change.js,data/screen-name-change.js/screenNameChange/screenNameChange/changedTo
14689,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,name,connectedApplication/organization/name,,"['connectedApplication', 'organization', 'name']",static,string,connected-application.js,data/connected-application.js,data/connected-application.js/connectedApplication/organization/name
14690,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,url,connectedApplication/organization/url,,"['connectedApplication', 'organization', 'url']",static,string,connected-application.js,data/connected-application.js,data/connected-application.js/connectedApplication/organization/url
14691,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,privacyPolicyUrl,connectedApplication/organization/privacyPolicyUrl,,"['connectedApplication', 'organization', 'privacyPolicyUrl']",static,string,connected-application.js,data/connected-application.js,data/connected-application.js/connectedApplication/organization/privacyPolicyUrl
14692,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,termsAndConditionsUrl,connectedApplication/organization/termsAndConditionsUrl,,"['connectedApplication', 'organization', 'termsAndConditionsUrl']",static,string,connected-application.js,data/connected-application.js,data/connected-application.js/connectedApplication/organization/termsAndConditionsUrl
14693,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,changedAt,emailAddressChange/emailChange/changedAt,,"['emailAddressChange', 'emailChange', 'changedAt']",static,string,email-address-change.js,data/email-address-change.js,data/email-address-change.js/emailAddressChange/emailChange/changedAt
14694,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,changedFrom,emailAddressChange/emailChange/changedFrom,,"['emailAddressChange', 'emailChange', 'changedFrom']",static,string,email-address-change.js,data/email-address-change.js,data/email-address-change.js/emailAddressChange/emailChange/changedFrom
14695,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,changedTo,emailAddressChange/emailChange/changedTo,,"['emailAddressChange', 'emailChange', 'changedTo']",static,string,email-address-change.js,data/email-address-change.js,data/email-address-change.js/emailAddressChange/emailChange/changedTo
14696,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,deviceVersion,niDeviceResponse/pushDevice/deviceVersion,,"['niDeviceResponse', 'pushDevice', 'deviceVersion']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/pushDevice/deviceVersion
14697,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,udid,niDeviceResponse/pushDevice/udid,,"['niDeviceResponse', 'pushDevice', 'udid']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/pushDevice/udid
14698,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,deviceType,niDeviceResponse/pushDevice/deviceType,,"['niDeviceResponse', 'pushDevice', 'deviceType']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/pushDevice/deviceType
14699,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,token,niDeviceResponse/pushDevice/token,,"['niDeviceResponse', 'pushDevice', 'token']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/pushDevice/token
14700,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,updatedDate,niDeviceResponse/pushDevice/updatedDate,,"['niDeviceResponse', 'pushDevice', 'updatedDate']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/pushDevice/updatedDate
14701,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,createdDate,niDeviceResponse/pushDevice/createdDate,,"['niDeviceResponse', 'pushDevice', 'createdDate']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/pushDevice/createdDate
14702,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,deviceType,niDeviceResponse/messagingDevice/deviceType,,"['niDeviceResponse', 'messagingDevice', 'deviceType']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/messagingDevice/deviceType
14703,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,carrier,niDeviceResponse/messagingDevice/carrier,,"['niDeviceResponse', 'messagingDevice', 'carrier']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/messagingDevice/carrier
14704,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,phoneNumber,niDeviceResponse/messagingDevice/phoneNumber,,"['niDeviceResponse', 'messagingDevice', 'phoneNumber']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/messagingDevice/phoneNumber
14705,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,createdDate,niDeviceResponse/messagingDevice/createdDate,,"['niDeviceResponse', 'messagingDevice', 'createdDate']",static,string,ni-devices.js,data/ni-devices.js,data/ni-devices.js/niDeviceResponse/messagingDevice/createdDate
14706,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,hashtags,tweet/entities/hashtags,,"['tweet', 'entities', 'hashtags']",static,array,tweets.js,data/tweets.js,data/tweets.js/tweet/entities/hashtags
14707,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,symbols,tweet/entities/symbols,,"['tweet', 'entities', 'symbols']",static,array,tweets.js,data/tweets.js,data/tweets.js/tweet/entities/symbols
14708,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,urls,tweet/entities/urls,,"['tweet', 'entities', 'urls']",static,array,tweets.js,data/tweets.js,data/tweets.js/tweet/entities/urls
14709,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,user_mentions,tweet/entities/user_mentions,,"['tweet', 'entities', 'user_mentions']",static,array,tweets.js,data/tweets.js,data/tweets.js/tweet/entities/user_mentions
14710,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,gender,p13nData/demographics/genderInfo/gender,,"['p13nData', 'demographics', 'genderInfo', 'gender']",static,string,personalization.js,data/personalization.js,data/personalization.js/p13nData/demographics/genderInfo/gender
14711,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,lookalikeAdvertisers,p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers,,"['p13nData', 'interests', 'audienceAndAdvertisers', 'lookalikeAdvertisers']",static,array,personalization.js,data/personalization.js,data/personalization.js/p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers
14712,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,advertisers,p13nData/interests/audienceAndAdvertisers/advertisers,,"['p13nData', 'interests', 'audienceAndAdvertisers', 'advertisers']",static,array,personalization.js,data/personalization.js,data/personalization.js/p13nData/interests/audienceAndAdvertisers/advertisers
14713,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,doNotReachAdvertisers,p13nData/interests/audienceAndAdvertisers/doNotReachAdvertisers,,"['p13nData', 'interests', 'audienceAndAdvertisers', 'doNotReachAdvertisers']",static,array,personalization.js,data/personalization.js,data/personalization.js/p13nData/interests/audienceAndAdvertisers/doNotReachAdvertisers
14714,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,catalogAudienceAdvertisers,p13nData/interests/audienceAndAdvertisers/catalogAudienceAdvertisers,,"['p13nData', 'interests', 'audienceAndAdvertisers', 'catalogAudienceAdvertisers']",static,array,personalization.js,data/personalization.js,data/personalization.js/p13nData/interests/audienceAndAdvertisers/catalogAudienceAdvertisers
14715,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,numAudiences,p13nData/interests/audienceAndAdvertisers/numAudiences,,"['p13nData', 'interests', 'audienceAndAdvertisers', 'numAudiences']",static,string,personalization.js,data/personalization.js,data/personalization.js/p13nData/interests/audienceAndAdvertisers/numAudiences
14716,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,editTweetIds,tweet/edit_info/initial/editTweetIds,,"['tweet', 'edit_info', 'initial', 'editTweetIds']",static,string,tweets.js,data/tweets.js,data/tweets.js/tweet/edit_info/initial/editTweetIds
14717,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,editableUntil,tweet/edit_info/initial/editableUntil,,"['tweet', 'edit_info', 'initial', 'editableUntil']",static,string,tweets.js,data/tweets.js,data/tweets.js/tweet/edit_info/initial/editableUntil
14718,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,editsRemaining,tweet/edit_info/initial/editsRemaining,,"['tweet', 'edit_info', 'initial', 'editsRemaining']",static,string,tweets.js,data/tweets.js,data/tweets.js/tweet/edit_info/initial/editsRemaining
14719,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,isEditEligible,tweet/edit_info/initial/isEditEligible,,"['tweet', 'edit_info', 'initial', 'isEditEligible']",static,boolean,tweets.js,data/tweets.js,data/tweets.js/tweet/edit_info/initial/isEditEligible
14720,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/account/files/fileName,"['dataTypes', 'account', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/account/files/fileName
14721,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/account/files/globalName,"['dataTypes', 'account', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/account/files/globalName
14722,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/account/files/count,"['dataTypes', 'account', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/account/files/count
14723,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/accountCreationIp/files/fileName,"['dataTypes', 'accountCreationIp', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountCreationIp/files/fileName
14724,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/accountCreationIp/files/globalName,"['dataTypes', 'accountCreationIp', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountCreationIp/files/globalName
14725,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/accountCreationIp/files/count,"['dataTypes', 'accountCreationIp', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountCreationIp/files/count
14726,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/accountLabel/files/fileName,"['dataTypes', 'accountLabel', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountLabel/files/fileName
14727,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/accountLabel/files/globalName,"['dataTypes', 'accountLabel', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountLabel/files/globalName
14728,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/accountLabel/files/count,"['dataTypes', 'accountLabel', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountLabel/files/count
14729,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/accountSuspension/files/fileName,"['dataTypes', 'accountSuspension', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountSuspension/files/fileName
14730,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/accountSuspension/files/globalName,"['dataTypes', 'accountSuspension', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountSuspension/files/globalName
14731,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/accountSuspension/files/count,"['dataTypes', 'accountSuspension', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountSuspension/files/count
14732,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/accountTimezone/files/fileName,"['dataTypes', 'accountTimezone', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountTimezone/files/fileName
14733,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/accountTimezone/files/globalName,"['dataTypes', 'accountTimezone', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountTimezone/files/globalName
14734,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/accountTimezone/files/count,"['dataTypes', 'accountTimezone', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/accountTimezone/files/count
14735,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/adEngagements/files/fileName,"['dataTypes', 'adEngagements', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adEngagements/files/fileName
14736,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/adEngagements/files/globalName,"['dataTypes', 'adEngagements', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adEngagements/files/globalName
14737,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/adEngagements/files/count,"['dataTypes', 'adEngagements', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adEngagements/files/count
14738,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/adImpressions/files/fileName,"['dataTypes', 'adImpressions', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adImpressions/files/fileName
14739,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/adImpressions/files/globalName,"['dataTypes', 'adImpressions', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adImpressions/files/globalName
14740,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/adImpressions/files/count,"['dataTypes', 'adImpressions', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adImpressions/files/count
14741,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/adMobileConversionsAttributed/files/fileName,"['dataTypes', 'adMobileConversionsAttributed', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adMobileConversionsAttributed/files/fileName
14742,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/adMobileConversionsAttributed/files/globalName,"['dataTypes', 'adMobileConversionsAttributed', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adMobileConversionsAttributed/files/globalName
14743,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/adMobileConversionsAttributed/files/count,"['dataTypes', 'adMobileConversionsAttributed', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adMobileConversionsAttributed/files/count
14744,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/adMobileConversionsUnattributed/files/fileName,"['dataTypes', 'adMobileConversionsUnattributed', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adMobileConversionsUnattributed/files/fileName
14745,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/adMobileConversionsUnattributed/files/globalName,"['dataTypes', 'adMobileConversionsUnattributed', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adMobileConversionsUnattributed/files/globalName
14746,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/adMobileConversionsUnattributed/files/count,"['dataTypes', 'adMobileConversionsUnattributed', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adMobileConversionsUnattributed/files/count
14747,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/adOnlineConversionsAttributed/files/fileName,"['dataTypes', 'adOnlineConversionsAttributed', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adOnlineConversionsAttributed/files/fileName
14748,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/adOnlineConversionsAttributed/files/globalName,"['dataTypes', 'adOnlineConversionsAttributed', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adOnlineConversionsAttributed/files/globalName
14749,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/adOnlineConversionsAttributed/files/count,"['dataTypes', 'adOnlineConversionsAttributed', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adOnlineConversionsAttributed/files/count
14750,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/adOnlineConversionsUnattributed/files/fileName,"['dataTypes', 'adOnlineConversionsUnattributed', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adOnlineConversionsUnattributed/files/fileName
14751,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/adOnlineConversionsUnattributed/files/globalName,"['dataTypes', 'adOnlineConversionsUnattributed', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adOnlineConversionsUnattributed/files/globalName
14752,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/adOnlineConversionsUnattributed/files/count,"['dataTypes', 'adOnlineConversionsUnattributed', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adOnlineConversionsUnattributed/files/count
14753,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/adsRevenueSharing/files/fileName,"['dataTypes', 'adsRevenueSharing', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adsRevenueSharing/files/fileName
14754,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/adsRevenueSharing/files/globalName,"['dataTypes', 'adsRevenueSharing', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adsRevenueSharing/files/globalName
14755,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/adsRevenueSharing/files/count,"['dataTypes', 'adsRevenueSharing', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/adsRevenueSharing/files/count
14756,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/ageinfo/files/fileName,"['dataTypes', 'ageinfo', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/ageinfo/files/fileName
14757,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/ageinfo/files/globalName,"['dataTypes', 'ageinfo', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/ageinfo/files/globalName
14758,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/ageinfo/files/count,"['dataTypes', 'ageinfo', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/ageinfo/files/count
14759,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/app/files/fileName,"['dataTypes', 'app', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/app/files/fileName
14760,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/app/files/globalName,"['dataTypes', 'app', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/app/files/globalName
14761,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/app/files/count,"['dataTypes', 'app', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/app/files/count
14762,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/article/files/fileName,"['dataTypes', 'article', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/article/files/fileName
14763,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/article/files/globalName,"['dataTypes', 'article', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/article/files/globalName
14764,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/article/files/count,"['dataTypes', 'article', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/article/files/count
14765,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,fileName,dataTypes/articleMetadata/files/fileName,"['dataTypes', 'articleMetadata', 'files']",['fileName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/articleMetadata/files/fileName
14766,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,globalName,dataTypes/articleMetadata/files/globalName,"['dataTypes', 'articleMetadata', 'files']",['globalName'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/articleMetadata/files/globalName
14767,Output_structure_X_OW4Q0O1W4NLQNQHW,Twitter,count,dataTypes/articleMetadata/files/count,"['dataTypes', 'articleMetadata', 'files']",['count'],list,string,manifest.js,data/manifest.js,data/manifest.js/dataTypes/articleMetadata/files/count
